o_iso,d_iso,year,Business Services,Financial Services,Leisure and Entertainment,Metals,Plastics and Rubber,Warehousing and Storage,Aerospace,Agribusiness,Beverages,"Coal, Oil and Natural Gas",Communications,Electronics,Healthcare,Hotels and Tourism,"Industrial Machinery, Equipment and Tools",Non-Automotive Transport OEM,Software and IT Services,Textiles,Transportation,"Paper, Printing and Packaging",Consumer Products,Building and Construction Materials,Ceramics and Glass,Medical Devices,Pharmaceuticals,Real Estate,Wood Products,Automotive Components,Minerals,Semiconductors,Chemicals,Engines and Turbines,Business Machines and Equipment,Biotechnology
FRA,TWN,2005,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FRA,TWN,2007,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FRA,TWN,2008,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,TWN,2009,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2012,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2013,1,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2015,1,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2016,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,TWN,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,TWN,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TWN,2017,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FRA,TWN,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
FRA,TWN,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,TZA,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UGA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UGA,2008,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0
FRA,UGA,2009,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UGA,2018,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UGA,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2005,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2007,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
FRA,UKR,2009,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
FRA,UKR,2010,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0
FRA,UKR,2012,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2013,1,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,54,0,0,15,0,0,0,0,0
FRA,UKR,2015,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2018,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2003,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2004,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2006,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
FRA,UKR,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UKR,2014,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FRA,UKR,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
FRA,URY,2014,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,URY,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
FRA,URY,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
FRA,URY,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,URY,2009,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,URY,2013,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,URY,2015,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,USA,2005,2,1,0,0,15,68,6,0,0,1,10,5,0,21,1,0,28,10,0,0,17,30,0,1,4,3,0,4,0,2,16,0,1,2
FRA,USA,2006,4,0,0,4,7,9,4,0,3,0,12,4,0,0,0,1,9,20,0,2,18,27,0,2,4,0,0,17,0,0,34,0,0,0
FRA,USA,2007,11,10,0,9,31,0,8,15,2,0,2,4,0,0,0,0,19,37,14,4,6,0,4,1,15,0,0,4,0,1,36,23,5,1
FRA,USA,2008,9,6,0,49,13,38,4,0,0,357,0,2,0,0,1,0,12,61,0,0,19,17,0,1,2,0,0,0,0,1,168,1,0,2
FRA,USA,2009,6,33,0,5,22,32,1,0,0,141,4,16,0,0,30,0,7,101,6,4,24,5,2,1,7,0,0,3,0,0,32,0,0,1
FRA,USA,2010,8,10,0,52,6,44,6,2,0,2,14,10,0,1,2,2,14,114,5,1,22,18,8,0,10,0,0,15,0,1,32,6,0,2
FRA,USA,2011,15,6,0,5,22,28,5,11,0,0,3,20,0,0,3,2,45,66,0,0,30,3,15,0,6,0,0,20,0,0,27,0,0,0
FRA,USA,2012,11,6,0,2,14,32,4,21,0,0,9,6,0,0,1,0,29,55,1,0,36,2,3,1,0,0,0,22,0,1,26,0,0,9
FRA,USA,2013,24,11,0,1,16,32,5,15,0,2,8,10,0,0,8,1,29,142,6,0,31,8,0,0,9,0,0,6,0,1,38,0,0,13
FRA,USA,2014,15,11,0,12,14,16,1,14,0,3,26,6,0,2,6,0,47,156,1,0,53,2,0,3,7,0,1,21,0,0,35,0,0,0
FRA,USA,2015,19,7,0,9,17,96,20,10,0,0,4,8,0,0,10,1,33,187,5,0,32,7,1,2,3,0,0,8,0,0,188,0,3,12
FRA,USA,2016,14,6,0,1,32,43,49,9,0,2,44,3,0,2,10,0,44,136,9,0,63,10,0,1,6,0,0,6,0,0,24,0,2,7
FRA,USA,2017,20,12,0,3,4,15,3,10,0,3,16,3,0,0,10,0,46,17,11,0,22,0,0,2,6,3,0,28,0,2,13,0,3,5
FRA,USA,2018,14,13,4,0,9,110,1,4,0,4,3,10,0,34,6,0,23,97,7,0,21,3,0,0,12,0,5,22,0,0,52,0,3,5
FRA,USA,2003,0,0,0,4,17,0,0,0,2,0,0,8,0,0,0,0,4,15,5,1,8,4,1,0,0,0,0,1,0,0,35,0,1,0
FRA,USA,2004,2,0,0,4,5,0,0,0,0,1,2,0,0,0,0,0,13,5,1,0,7,8,0,0,2,3,0,5,0,47,40,0,0,7
FRA,UZB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
FRA,UZB,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,UZB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VEN,2004,1,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VEN,2005,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VEN,2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VEN,2009,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VEN,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2005,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2006,0,0,0,0,0,0,0,1,5,0,0,0,0,18,0,0,0,0,0,0,3,11,0,0,0,1,0,2,0,0,0,0,0,0
FRA,VNM,2009,2,4,0,0,0,0,0,3,0,0,4,0,0,18,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0
FRA,VNM,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
FRA,VNM,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2014,0,3,0,0,0,0,0,6,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2015,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2017,1,0,0,0,0,0,0,13,0,0,3,0,0,17,1,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0
FRA,VNM,2008,0,4,0,7,0,0,0,0,2,1,0,0,0,109,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRA,VNM,2003,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0
FRA,VNM,2004,0,0,0,0,0,8,0,0,0,0,9,0,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
FRA,VNM,2007,1,0,0,0,0,0,0,0,0,301,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,VNM,2018,1,16,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
FRA,VNM,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
FRA,YEM,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,YEM,2005,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,YEM,2014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2014,0,0,0,0,0,0,1,0,0,0,7,2,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
FRA,ZAF,2016,3,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FRA,ZAF,2005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FRA,ZAF,2009,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,ZAF,2010,2,0,0,0,0,28,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2011,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FRA,ZAF,2012,1,1,0,0,0,58,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2013,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,ZAF,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FRA,ZAF,2015,0,0,0,1,0,14,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
FRA,ZAF,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
FRA,ZAF,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZAF,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZMB,2005,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZMB,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZMB,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZMB,2017,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,ZWE,2017,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AFG,2010,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AFG,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AFG,2004,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2009,0,0,0,0,0,0,0,10,10,46,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2008,0,0,0,0,0,0,0,0,3,169,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2010,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2013,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2003,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GBR,AGO,2007,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AGO,2011,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ALB,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ALB,2003,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ALB,2011,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ALB,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ALB,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
GBR,ARE,2007,19,22,0,1,2,0,6,1,0,2,0,0,0,42,0,0,8,4,0,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0
GBR,ARE,2008,30,20,39,2,0,11,2,0,0,5,2,1,0,84,2,0,9,9,0,0,3,0,0,1,0,7,0,0,3,0,0,0,1,0
GBR,ARE,2009,35,16,0,3,0,2,8,0,0,5,12,1,0,28,4,0,4,5,5,0,6,0,0,0,0,4,0,1,0,0,1,0,1,0
GBR,ARE,2010,22,14,0,1,3,0,5,0,0,0,15,2,2,42,3,0,1,1,2,0,0,0,0,0,4,6,0,0,0,0,0,0,1,0
GBR,ARE,2017,33,15,0,0,0,0,4,0,0,4,1,3,1,14,6,0,14,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0
GBR,ARE,2004,9,10,0,1,0,0,0,1,0,2,0,0,0,0,1,0,6,5,2,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0
GBR,ARE,2006,21,17,0,7,3,0,0,2,0,0,2,0,0,14,3,0,0,4,2,0,2,0,24,0,1,17,0,0,0,0,0,0,0,0
GBR,ARE,2011,37,21,0,2,0,19,0,5,0,1,4,2,0,0,9,0,2,2,0,0,3,0,0,0,0,3,0,0,0,0,0,4,2,0
GBR,ARE,2013,31,14,0,6,0,3,0,1,2,3,13,5,1,0,7,0,3,2,0,0,3,0,0,0,3,1,0,0,0,0,1,0,0,0
GBR,ARE,2014,21,10,0,2,0,9,0,3,0,5,7,1,0,2,6,0,5,1,2,0,2,0,0,0,0,9,0,4,0,0,2,1,0,0
GBR,ARE,2015,21,28,0,1,0,2,0,1,0,0,4,2,4,15,7,0,3,1,0,0,9,0,0,0,1,0,0,0,0,0,18,1,0,0
GBR,ARE,2016,18,10,0,0,0,0,0,1,0,2,1,0,0,0,3,0,9,2,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0
GBR,ARE,2018,17,12,18,0,0,0,0,1,0,0,3,4,12,14,2,0,3,4,2,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
GBR,ARE,2003,6,4,0,2,0,0,0,0,0,0,12,0,0,2,5,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,17,0,0,0
GBR,ARE,2005,9,10,0,0,0,0,0,0,0,0,6,1,0,0,3,0,1,3,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
GBR,ARE,2012,30,10,0,3,1,0,0,0,0,1,5,1,0,16,3,0,4,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2003,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2011,1,12,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2012,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2016,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,0,38,0,0,0,0,0,0
GBR,ARG,2004,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GBR,ARG,2009,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2006,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
GBR,ARG,2017,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARG,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GBR,ARG,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2006,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2012,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2014,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ARM,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ATG,2014,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AUS,2009,21,7,0,39,0,1,2,0,0,67,28,0,0,0,6,0,9,8,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0
GBR,AUS,2010,43,30,0,102,0,25,4,1,10,119,26,1,0,0,3,1,14,4,0,0,5,0,0,0,0,3,0,0,67,0,1,0,1,0
GBR,AUS,2011,27,18,4,71,0,0,3,0,0,133,11,1,0,0,6,0,17,8,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GBR,AUS,2012,38,13,16,0,0,0,2,0,2,2,3,1,0,0,4,0,15,8,0,0,5,0,0,0,5,3,0,0,0,0,0,1,1,0
GBR,AUS,2013,26,26,0,2,0,1,4,8,0,60,16,2,0,2,4,0,24,8,9,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0
GBR,AUS,2017,19,16,0,26,0,2,3,5,2,1,14,0,0,9,1,0,21,0,2,0,0,0,0,0,8,12,0,4,0,0,0,0,0,0
GBR,AUS,2018,45,7,0,1,0,18,1,0,2,0,9,1,0,0,3,0,25,8,4,0,3,0,0,0,0,0,0,23,0,0,0,0,1,0
GBR,AUS,2006,9,9,1,0,0,9,0,2,0,1,5,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,AUS,2007,8,133,0,318,0,0,0,5,0,132,0,1,0,0,3,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
GBR,AUS,2008,5,20,0,2,0,65,0,3,0,98,3,0,0,4,6,0,16,2,0,0,4,0,0,0,0,0,0,0,96,0,0,0,0,0
