o_iso,d_iso,year,Business Services,Financial Services,Leisure and Entertainment,Metals,Plastics and Rubber,Warehousing and Storage,Aerospace,Agribusiness,Beverages,"Coal, Oil and Natural Gas",Communications,Electronics,Healthcare,Hotels and Tourism,"Industrial Machinery, Equipment and Tools",Non-Automotive Transport OEM,Software and IT Services,Textiles,Transportation,"Paper, Printing and Packaging",Consumer Products,Building and Construction Materials,Automotive Components,Real Estate,Medical Devices,Minerals,Wood Products,Semiconductors,Ceramics and Glass,Chemicals,Engines and Turbines,Pharmaceuticals,Biotechnology,Business Machines and Equipment
GBR,RUS,2014,8,2,0,0,4,0,1,0,2,0,2,2,0,1,1,0,4,1,8,0,5,0,6,17,0,0,0,0,0,0,0,0,0,0
GBR,RUS,2018,2,0,0,0,8,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,54,0,0,0,0,0,0,0,9,0,0
GBR,RUS,2004,1,3,0,85,0,18,0,16,0,31,0,0,1,3,0,0,0,3,16,9,1,0,0,11,0,0,0,0,0,0,0,0,0,1
GBR,RUS,2006,5,8,25,147,0,22,0,21,0,63,1,0,0,6,8,0,6,5,8,17,34,0,11,3,0,0,0,0,0,1,0,0,0,0
GBR,RUS,2008,9,21,0,36,0,9,0,12,30,0,1,0,0,21,3,1,4,5,0,4,70,0,17,230,0,2,0,0,0,0,0,0,0,0
GBR,RUS,2010,15,12,0,42,0,0,0,2,2,31,1,55,0,27,2,0,0,4,6,9,23,0,0,38,0,0,0,0,0,0,0,0,0,0
GBR,RUS,2012,18,0,0,38,0,0,0,6,0,33,1,0,0,2,3,0,3,1,8,0,27,0,1,35,0,0,0,0,0,1,0,13,0,0
GBR,RUS,2016,1,1,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,2,6,0,9,0,1,98,0,0,0,0,0,0,0,0,0,0
GBR,RWA,2014,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,RWA,2012,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SAU,2010,10,9,0,0,0,0,6,0,0,3,0,0,0,0,2,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
GBR,SAU,2012,7,5,0,1,0,0,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SAU,2016,1,2,0,0,10,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,0,4
GBR,SAU,2006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SAU,2008,2,4,0,4,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SAU,2014,5,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,1,0,0,9,0,0,0,0,0,71,0,0,0,0
GBR,SAU,2018,7,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,56,0,6,0,0
GBR,SAU,2004,0,4,0,0,0,5,0,0,0,0,0,0,0,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SEN,2004,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SEN,2010,0,0,0,23,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SEN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SGP,2004,5,8,0,0,0,0,1,0,0,83,2,0,0,14,2,0,4,0,0,9,0,0,0,0,0,0,0,0,0,24,0,19,4,0
GBR,SGP,2006,4,18,0,2,0,0,1,11,3,2,5,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,10,0,38,0,0
GBR,SGP,2008,20,93,0,3,0,0,5,2,0,3,11,0,0,14,15,0,5,4,11,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0
GBR,SGP,2010,50,116,1,0,0,0,8,0,0,5,8,0,0,1,11,2,16,8,23,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1
GBR,SGP,2012,69,79,0,6,2,7,4,1,2,5,36,2,0,2,6,0,17,4,24,0,10,0,2,37,1,0,0,0,0,12,0,1,0,0
GBR,SGP,2014,89,22,1,3,1,0,7,0,7,0,10,22,0,0,6,0,35,8,24,0,6,0,2,0,0,0,0,6,0,3,0,24,0,1
GBR,SGP,2016,26,34,7,0,0,0,8,0,0,0,13,43,0,1,3,1,39,8,0,0,6,0,0,7,0,0,0,0,0,4,3,8,0,0
GBR,SGP,2018,31,39,0,0,0,6,2,13,2,0,6,0,0,4,2,0,25,6,7,0,0,0,22,0,1,0,0,0,0,0,0,1,0,0
GBR,SLE,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SLE,2006,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SLE,2010,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SLE,2014,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SLV,2012,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SLV,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SOM,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SOM,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SOM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,SRB,2004,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2016,1,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0
GBR,SRB,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2008,0,0,0,0,1,0,0,0,0,37,1,0,0,7,1,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0
GBR,SRB,2012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2018,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2010,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SRB,2014,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
GBR,SSD,2008,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SSD,2010,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SSD,2012,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SSD,2014,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,STP,2008,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SWZ,2006,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SWZ,2012,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SWZ,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SYC,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SYR,2012,1,0,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SYR,2010,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,SYR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TGO,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,THA,2004,29,3,0,0,0,0,0,5,0,10,0,0,0,14,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0
GBR,THA,2008,1,0,2,0,1,0,0,6,0,0,1,0,0,0,1,5,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,THA,2010,5,3,2,0,1,0,0,3,0,33,0,0,0,1,0,0,0,2,7,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
GBR,THA,2012,5,3,0,0,0,0,0,17,0,0,0,0,0,1,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
GBR,THA,2014,6,3,0,0,1,12,0,12,0,1,1,0,1,1,4,0,4,2,6,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0
GBR,THA,2016,5,0,11,0,0,0,0,15,0,0,0,0,0,0,1,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
GBR,THA,2018,9,3,0,0,0,0,0,10,0,0,1,0,0,0,0,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,THA,2006,0,2,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2014,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2016,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TJK,2006,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TKM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2004,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2008,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TTO,2010,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2006,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2008,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2010,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2012,0,1,0,0,0,18,0,0,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2004,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUN,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TUR,2018,0,0,0,1,0,2,4,2,0,0,0,0,0,8,1,0,0,1,2,1,1,0,24,0,0,0,0,0,0,1,2,9,0,0
GBR,TUR,2004,2,3,0,4,0,0,0,14,0,3,0,0,0,7,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
GBR,TUR,2006,2,3,0,11,0,0,0,24,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0
GBR,TUR,2008,1,6,0,0,0,0,0,21,0,18,0,2,0,10,0,0,0,1,0,1,9,0,2,117,0,0,0,0,0,0,0,0,0,0
GBR,TUR,2010,6,0,0,4,0,12,0,11,0,3,14,1,0,0,0,0,5,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
GBR,TUR,2012,6,9,0,0,3,8,0,19,0,0,2,1,0,0,0,0,4,1,4,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0
GBR,TUR,2016,2,0,0,2,0,0,0,4,0,0,12,0,0,0,5,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,3,0,0,0
GBR,TUR,2014,5,9,0,11,0,12,0,0,0,0,8,0,0,0,1,0,6,1,2,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0
GBR,TWN,2004,0,3,0,0,0,0,0,7,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,14,0,1,0,0
GBR,TWN,2006,0,3,0,0,0,0,0,12,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
GBR,TWN,2016,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
GBR,TWN,2010,0,11,0,0,0,21,0,0,8,0,0,0,0,0,1,0,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
GBR,TWN,2014,2,3,0,0,0,0,0,0,3,0,0,12,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
GBR,TWN,2012,3,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,4,0,0,0,3,0,1
GBR,TWN,2018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TWN,2008,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GBR,TZA,2012,2,1,0,0,0,18,0,5,13,56,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2018,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2008,0,1,0,0,0,40,0,0,4,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2010,0,2,0,21,0,0,0,0,5,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
GBR,TZA,2014,2,1,0,0,0,0,0,0,0,41,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2016,1,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,TZA,2004,0,1,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2008,0,3,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GBR,UGA,2010,1,0,0,0,0,0,0,0,3,390,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2012,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UGA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2018,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2006,2,2,0,0,0,0,0,3,0,16,1,0,0,0,0,0,0,0,4,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0
GBR,UKR,2008,4,5,0,2,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2010,2,3,0,0,0,0,0,2,0,6,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2012,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2014,2,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2016,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UKR,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2010,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2014,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,URY,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,USA,2004,19,15,0,0,8,0,9,31,1,164,23,1,3,1,4,3,68,16,14,6,13,0,8,0,0,0,2,1,2,57,0,31,3,2
GBR,USA,2006,21,86,0,7,4,61,54,31,0,542,28,22,3,42,12,2,38,39,1,0,7,3,6,41,3,3,0,12,0,50,0,20,2,0
GBR,USA,2008,60,52,2,40,7,135,30,33,14,340,80,13,2,68,16,1,50,39,10,4,25,0,10,42,12,1,0,1,0,28,0,30,5,0
GBR,USA,2010,119,51,36,38,14,71,42,53,12,354,48,17,0,110,22,5,106,140,20,1,13,5,17,6,11,0,0,1,0,16,11,41,4,4
GBR,USA,2012,179,52,43,25,10,120,55,10,8,9,84,8,4,4,44,3,161,111,22,4,27,1,9,83,6,0,6,1,2,23,6,41,29,2
GBR,USA,2014,172,61,90,9,15,76,28,47,20,188,157,15,5,23,48,2,155,117,39,2,17,4,18,15,10,0,7,12,5,21,2,22,28,6
GBR,USA,2016,161,36,38,26,6,47,22,9,7,6,67,6,1,29,24,3,123,131,45,0,28,3,140,12,10,0,0,9,3,14,0,32,19,4
GBR,USA,2018,159,36,34,4,8,49,42,13,17,9,51,9,3,181,23,0,141,69,26,43,28,0,94,66,8,0,1,2,0,5,0,35,61,6
GBR,UZB,2004,0,0,0,19,0,0,0,0,1,2,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2012,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2006,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,UZB,2016,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBR,UZB,2008,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VEN,2006,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VEN,2010,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VEN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2004,0,6,0,0,0,0,0,4,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2016,2,0,0,9,0,1,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2008,4,38,0,0,0,8,0,0,8,34,7,0,0,139,1,0,1,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2006,0,12,26,0,0,37,0,0,4,209,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0
GBR,VNM,2010,1,41,0,0,0,12,0,0,0,17,0,0,0,30,0,0,0,3,6,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2012,5,18,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
GBR,VNM,2014,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,VNM,2018,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,YEM,2004,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZAF,2006,6,17,0,76,0,12,2,1,0,5,5,0,0,0,0,0,1,0,4,14,0,0,2,3,0,4,0,0,0,1,0,1,0,1
GBR,ZAF,2018,16,6,1,67,1,0,2,0,0,71,11,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
GBR,ZAF,2010,14,3,0,15,0,1,0,3,0,10,2,0,4,10,1,0,7,1,2,0,11,0,0,0,0,5,0,0,0,0,0,6,0,1
GBR,ZAF,2012,15,15,0,76,3,0,0,13,2,26,107,1,0,11,10,0,13,1,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0,0
GBR,ZAF,2014,19,5,2,48,0,40,0,11,0,0,51,0,0,0,5,0,15,2,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
GBR,ZAF,2016,27,2,0,0,0,1,0,4,0,0,0,2,0,3,3,0,4,3,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
GBR,ZAF,2004,3,14,0,75,0,0,0,0,2,23,0,0,0,0,1,0,4,0,0,30,2,0,0,0,0,10,0,0,0,0,0,0,0,0
GBR,ZAF,2008,12,2,0,101,0,0,0,0,1,3,0,0,0,33,3,0,2,2,0,0,0,13,0,6,1,1,0,0,0,0,0,9,0,0
GBR,ZMB,2006,0,0,0,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2008,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2016,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2018,0,0,0,63,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2010,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZMB,2012,0,1,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GBR,ZMB,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2010,0,0,0,1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
GBR,ZWE,2008,0,0,0,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,ZWE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
